place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/OMEGO+HOLDINGS/data=!4m7!3m6!1s0x8e5084a6395d2713:0x4ef62530704565b8!8m2!3d6.9020194!4d79.9160445!16s%2Fg%2F11s92yk7wv!19sChIJEyddOaaEUI4RuGVFcDAl9k4?authuser=0&hl=en&rclk=1,OMEGO HOLDINGS,4.8,(44),Import export company,98/3 Main St,070 100 0659,https://omegoholdings.com/,,https://www.instagram.com/omegoholdings/,
https://www.google.com/maps/place/Leela+Exports+%26+Imports/data=!4m7!3m6!1s0x3ae2591d1badb4ef:0xb1d2bd7d24b4e430!8m2!3d6.9386332!4d79.8614082!16s%2Fg%2F11b6z632r5!19sChIJ77StGx1Z4joRMOS0JH290rE?authuser=0&hl=en&rclk=1,Leela Exports & Imports,4.3,(22),Food and beverage exporter,"01200, 42 Srimath Bandaranayake Mawatha",0112 423 399,,,,
https://www.google.com/maps/place/Richkey+Lanka+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25754c1a57a55:0xcedebdd0494d93c8!8m2!3d6.9333752!4d79.9611616!16s%2Fg%2F11n8sdr6q0!19sChIJVXqlwVRX4joRyJNNSdC93s4?authuser=0&hl=en&rclk=1,Richkey Lanka (Pvt) Ltd,4.6,(10),Import export company,"No:292/4, St. Mary Road, Welivita",071 557 7555,,,,
https://www.google.com/maps/place/Svp+Trading/data=!4m7!3m6!1s0x3ae258fc5ca6272b:0xdbb9d1bca98bca67!8m2!3d6.9446358!4d79.8666053!16s%2Fg%2F11cm181q3k!19sChIJKyemXPxY4joRZ8qLqbzRuds?authuser=0&hl=en&rclk=1,Svp Trading,4.4,(100),Import export company,·,0112 435 126,,,,
https://www.google.com/maps/place/Sunchoice+Import+%26+Export+Company/data=!4m7!3m6!1s0x3ae2591898900001:0x7e2a2106c59c68e7!8m2!3d6.9339915!4d79.8525631!16s%2Fg%2F11hcfm68m3!19sChIJAQCQmBhZ4joR52icxQYhKn4?authuser=0&hl=en&rclk=1,Sunchoice Import & Export Company,4.0,(1),Import export company,"Manning Market, 396, Manning Market, Olcott Street, 478 W E Bastian Mawatha",0112 935 557,http://www.sunchoice.lk/,info@sunchoice.lk,,
https://www.google.com/maps/place/Asha+Lanka+Import+%26+Export+%28PVT%29+Ltd/data=!4m7!3m6!1s0x3ae2595c2ebf98a3:0xf909695dce28cb0a!8m2!3d6.9402525!4d79.8532195!16s%2Fg%2F11ngclq3gv!19sChIJo5i_LlxZ4joRCssozl1pCfk?authuser=0&hl=en&rclk=1,Asha Lanka Import & Export (PVT) Ltd,5.0,(1),Import export company,·,0112 339 256,,,,
https://www.google.com/maps/place/Garudan+%28pvt%29+ltd/data=!4m7!3m6!1s0x3ae25bc9e42f58b9:0xab5e07172274b7cd!8m2!3d6.8311835!4d79.8677164!16s%2Fg%2F11twm_m7cr!19sChIJuVgv5Mlb4joRzbd0IhcHXqs?authuser=0&hl=en&rclk=1,Garudan (pvt) ltd,4.5,(55),Import export company,13 Galle Rd,077 444 5909,http://www.garudan.lk/,,,
https://www.google.com/maps/place/EXCELLENT+IMPORTS+PVT+LTD/data=!4m7!3m6!1s0x3ae2595516c83be1:0xea5670ad6096afb2!8m2!3d6.9094406!4d79.8954901!16s%2Fg%2F11krfywc6g!19sChIJ4TvIFlVZ4joRsq-WYK1wVuo?authuser=0&hl=en&rclk=1,EXCELLENT IMPORTS PVT LTD,5.0,(5),Import export company,"1st Floor, Welikada plaza, Welikada Terrace",077 719 3484,,,,
https://www.google.com/maps/place/GNANAM+IMPORTS+%28PVT%29+LTD/data=!4m7!3m6!1s0x3ae2591b5be7e7fb:0xe6773308686eab76!8m2!3d6.9362445!4d79.8537834!16s%2Fg%2F11j0bqwbbb!19sChIJ--fnWxtZ4joRdqtuaAgzd-Y?authuser=0&hl=en&rclk=1,GNANAM IMPORTS (PVT) LTD,3.7,(6),Wholesale market,79 5th Cross St,0112 441 944,,,,
https://www.google.com/maps/place/Mahir+Brothers+%28Import+Export+and+commission+agent%29/data=!4m7!3m6!1s0x3ae2591ddb308231:0xee25620514210f25!8m2!3d6.9390619!4d79.8583705!16s%2Fg%2F11dxm7ddxp!19sChIJMYIw2x1Z4joRJQ8hFAViJe4?authuser=0&hl=en&rclk=1,Mahir Brothers (Import Export and commission agent),5.0,(3),Import export company,106 Old Moor St,0114 258 272,,,,
https://www.google.com/maps/place/Prompt+Xpress+International+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae24500585f2289:0xa6060cb93c03e8aa!8m2!3d6.814209!4d79.8907873!16s%2Fg%2F11vycyxzpm!19sChIJiSJfWABF4joRqugDPLkMBqY?authuser=0&hl=en&rclk=1,Prompt Xpress International (Pvt) Ltd,4.8,(4),Import export company,"RV7R+M8M, Borupana Rd",,,,,
https://www.google.com/maps/place/J.K.Tradelink+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25a11574ed249:0x6c05cd579af4d95b!8m2!3d6.8842319!4d79.9035494!16s%2Fg%2F12cnvdv99!19sChIJSdJOVxFa4joRW9n0mlfNBWw?authuser=0&hl=en&rclk=1,J.K.Tradelink (Pvt) Ltd,4.5,(17),Importer,44 B368 Road,0112 878 243,,,,
https://www.google.com/maps/place/Changwon+Importers/data=!4m7!3m6!1s0x3ae2450004ce91af:0xd5bc1b11fa34ea12!8m2!3d6.8147559!4d79.9094017!16s%2Fg%2F11x2k3crnj!19sChIJr5HOBABF4joREuo0-hEbvNU?authuser=0&hl=en&rclk=1,Changwon Importers,,,Wholesaler,"538, 3A Duwawatta Rd",076 607 0867,,,,
https://www.google.com/maps/place/ARUDRA+INTERNATIONAL+IMPORTS+%26+EXPORTS/data=!4m7!3m6!1s0x3ae25902970eed2b:0xec2d16a0e70d8b89!8m2!3d6.9401584!4d79.8649005!16s%2Fg%2F11dxnrsyqs!19sChIJK-0OlwJZ4joRiYsN56AWLew?authuser=0&hl=en&rclk=1,ARUDRA INTERNATIONAL IMPORTS & EXPORTS,5.0,(4),Import export company,169-9 Srimath Bandaranayake Mawatha,076 392 1446,https://www.arudrainternational.com/,info@arudrainternational.com,,https://x.com/arudraintl/
https://www.google.com/maps/place/Aquamarines+International+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae244d380cb0ef7:0x5572468c27a31f74!8m2!3d6.8111438!4d79.8688445!16s%2Fg%2F1hc749hw6!19sChIJ9w7LgNNE4joRdB-jJ4xGclU?authuser=0&hl=en&rclk=1,Aquamarines International (Pvt) Ltd,4.5,(80),Import export company,60/1 Sri Gnanendra Rd,077 777 7865,,,,
https://www.google.com/maps/place/Nagahawatta+Exporters+%26+Importers+%28Private%29+Limited/data=!4m7!3m6!1s0x3ae2512a6dc52c8b:0x20e3b601d92a407c!8m2!3d6.8457332!4d79.9649108!16s%2Fg%2F11lthfhgfb!19sChIJiyzFbSpR4joRfEAq2QG24yA?authuser=0&hl=en&rclk=1,Nagahawatta Exporters & Importers (Private) Limited,5.0,(2),Exporter,Kulasewana Rd,071 423 8460,https://charkoal.com/,sales@charkoal.com,,
https://www.google.com/maps/place/RUBINAS+YARN+IMPORT+COMPANY/data=!4m7!3m6!1s0x3ae25b5b1416bdab:0xe2c0591fd12719da!8m2!3d6.8772054!4d79.8645217!16s%2Fg%2F11q2q1q76m!19sChIJq70WFFtb4joR2hkn0R9ZwOI?authuser=0&hl=en&rclk=1,RUBINAS YARN IMPORT COMPANY,3.7,(3),Import export company,15 A Mallika Lane,077 756 8211,,,,
https://www.google.com/maps/place/V%26A+Fabric+Company/data=!4m7!3m6!1s0x3ae2507d06c742fb:0x2274ce04055d886f!8m2!3d6.8557859!4d79.9281593!16s%2Fg%2F11bymwsc_s!19sChIJ-0LHBn1Q4joRb4hdBQTOdCI?authuser=0&hl=en&rclk=1,V&A Fabric Company,3.9,(7),Fabric wholesaler,"46B, Pamunuwa",0112 088 606,,,,
https://www.google.com/maps/place/Asha+Lanka+Import+%26+Export+%28PVT%29+Ltd/data=!4m7!3m6!1s0x3ae2595c2ebf98a3:0xf909695dce28cb0a!8m2!3d6.9402525!4d79.8532195!16s%2Fg%2F11ngclq3gv!19sChIJo5i_LlxZ4joRCssozl1pCfk?authuser=0&hl=en&rclk=1,Asha Lanka Import & Export (PVT) Ltd,5.0,(1),Import export company,·,0112 339 256,,,,
https://www.google.com/maps/place/NN+Traders+%26+Imports+Pte+Ltd/data=!4m7!3m6!1s0x3ae25b06161367a1:0x3717c6c178777247!8m2!3d6.8470362!4d79.8758686!16s%2Fg%2F11khccxc6h!19sChIJoWcTFgZb4joRR3J3eMHGFzc?authuser=0&hl=en&rclk=1,NN Traders & Imports Pte Ltd,,,Importer,"56, Pallidora Road Kawadana 56, Pallidora Road, Kawdana Rd",077 076 9965,http://www.iodate.lk/,,,
https://www.google.com/maps/place/Sunchoice+Import+%26+Export+Company/data=!4m7!3m6!1s0x3ae2591898900001:0x7e2a2106c59c68e7!8m2!3d6.9339915!4d79.8525631!16s%2Fg%2F11hcfm68m3!19sChIJAQCQmBhZ4joR52icxQYhKn4?authuser=0&hl=en&rclk=1,Sunchoice Import & Export Company,4.0,(1),Import export company,"Manning Market, 396, Manning Market, Olcott Street, 478 W E Bastian Mawatha",0112 935 557,http://www.sunchoice.lk/,info@sunchoice.lk,,
https://www.google.com/maps/place/Richkey+Lanka+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25754c1a57a55:0xcedebdd0494d93c8!8m2!3d6.9333752!4d79.9611616!16s%2Fg%2F11n8sdr6q0!19sChIJVXqlwVRX4joRyJNNSdC93s4?authuser=0&hl=en&rclk=1,Richkey Lanka (Pvt) Ltd,4.6,(10),Import export company,"No:292/4, St. Mary Road, Welivita",071 557 7555,,,,
https://www.google.com/maps/place/VIPIN+INTERNATIONAL/data=!4m7!3m6!1s0x3ae25bb9f3fa76f9:0xae573c0c3ff78ce1!8m2!3d6.8723679!4d79.862199!16s%2Fg%2F11fsls6pb4!19sChIJ-Xb687lb4joR4Yz3Pww8V64?authuser=0&hl=en&rclk=1,VIPIN INTERNATIONAL,4.8,(4),Exporter,"6, 4 St Lawrence Rd",077 713 0053,https://www.facebook.com/vipinseafood/,,,
https://www.google.com/maps/place/Continental+Auto+Parts+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae25b65a3548367:0x6205c8b73d41e726!8m2!3d6.8518704!4d79.8900295!16s%2Fg%2F11q8w33pk4!19sChIJZ4NUo2Vb4joRJudBPbfIBWI?authuser=0&hl=en&rclk=1,Continental Auto Parts (Pvt) Ltd.,4.8,(9),Auto repair shop,,076 160 3751,,,,
https://www.google.com/maps/place/Bees+X+International+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae25baf3375e4ef:0xb496dab456204060!8m2!3d6.8703765!4d79.8625368!16s%2Fg%2F11krkdphyy!19sChIJ7-R1M69b4joRYEAgVrTalrQ?authuser=0&hl=en&rclk=1,Bees X International (Pvt) Ltd.,5.0,(16),Food processing company,03 Pereira Ln,075 075 2439,http://www.beesx-int.com/,,https://www.instagram.com/beesxinternational/,
https://www.google.com/maps/place/Ceylon+Exports+%26+Trading+Sri+Lanka/data=!4m7!3m6!1s0x3ae25b24c8b17af3:0x3818e6bca8a109e1!8m2!3d6.8816816!4d79.8578642!16s%2Fg%2F11h0bxrv2l!19sChIJ83qxyCRb4joR4QmhqLzmGDg?authuser=0&hl=en&rclk=1,Ceylon Exports & Trading Sri Lanka,4.9,(20),Food and beverage exporter,11 Castle Ln,077 129 7961,http://www.export-lanka.com/,sales@export-lanka.com,https://www.instagram.com/cocohouseglobal/,
https://www.google.com/maps/place/EXCELLENT+IMPORTS+PVT+LTD/data=!4m7!3m6!1s0x3ae2595516c83be1:0xea5670ad6096afb2!8m2!3d6.9094406!4d79.8954901!16s%2Fg%2F11krfywc6g!19sChIJ4TvIFlVZ4joRsq-WYK1wVuo?authuser=0&hl=en&rclk=1,EXCELLENT IMPORTS PVT LTD,5.0,(5),Import export company,"1st Floor, Welikada plaza, Welikada Terrace",077 719 3484,,,,
https://www.google.com/maps/place/Import+Export+Srilanka/data=!4m7!3m6!1s0x3ae2596b91a44849:0x9665d864c2ea533!8m2!3d6.9160363!4d79.8568354!16s%2Fg%2F11byxfwntr!19sChIJSUikkWtZ4joRM6UuTIZdZgk?authuser=0&hl=en&rclk=1,Import Export Srilanka,5.0,(1),Business center,WV84+CP8,077 441 5992,,,,
https://www.google.com/maps/place/IMEX+LINK+%28PVT%29+LTD/data=!4m7!3m6!1s0x3ae253dd7878c73b:0x4bf67af9a0a44e5b!8m2!3d6.8691554!4d79.8818147!16s%2Fg%2F11lk9q6v0l!19sChIJO8d4eN1T4joRW06koPl69ks?authuser=0&hl=en&rclk=1,IMEX LINK (PVT) LTD,3.7,(21),Wholesaler,172/B Dutugemunu St,077 794 9032,http://www.imexlink.lk/,,,
https://www.google.com/maps/place/Focus+Trading+Pvt+Limited/data=!4m7!3m6!1s0x3ae25a6a8ef8620f:0xf3805c3a0531598d!8m2!3d6.8758945!4d79.8976852!16s%2Fg%2F11b8_w7wf1!19sChIJD2L4jmpa4joRjVkxBTpcgPM?authuser=0&hl=en&rclk=1,Focus Trading Pvt Limited,,,Importer,"61A, 10250, 2 Dewala Rd",0112 820 099,http://focustrading.lk/,info@focustrading.lk,,
https://www.google.com/maps/place/Mahir+Brothers+%28Import+Export+and+commission+agent%29/data=!4m7!3m6!1s0x3ae2591ddb308231:0xee25620514210f25!8m2!3d6.9390619!4d79.8583705!16s%2Fg%2F11dxm7ddxp!19sChIJMYIw2x1Z4joRJQ8hFAViJe4?authuser=0&hl=en&rclk=1,Mahir Brothers (Import Export and commission agent),5.0,(3),Import export company,106 Old Moor St,0114 258 272,,,,
https://www.google.com/maps/place/Orient+trading+company/data=!4m7!3m6!1s0x3ae25badeca1262d:0x63d8a463613a0af2!8m2!3d6.8909019!4d79.8562384!16s%2Fg%2F11h047jjb5!19sChIJLSah7K1b4joR8go6YWOk2GM?authuser=0&hl=en&rclk=1,Orient trading company,5.0,(2),Importer,"95,2/1 Colombo - Galle Main Rd4",0112 514 157,,,,
https://www.google.com/maps/place/HMB+Paper+%26+Graphics/data=!4m7!3m6!1s0x3ae25b82a0cf43af:0x7ac6c4d0d0b17836!8m2!3d6.8588561!4d79.9156804!16s%2Fg%2F11h5_t771k!19sChIJr0PPoIJb4joRNnix0NDExno?authuser=0&hl=en&rclk=1,HMB Paper & Graphics,5.0,(5),Paper distributor,"Nawinna, 204 Old Kottawa Rd",0112 844 799,,,,
https://www.google.com/maps/place/AB+Mauri+Lanka+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25adc2449ac4d:0xa10c367e2514ae70!8m2!3d6.8319797!4d79.8798894!16s%2Fg%2F1hhwdhh54!19sChIJTaxJJNxa4joRcK4UJX42DKE?authuser=0&hl=en&rclk=1,AB Mauri Lanka (Pvt) Ltd,4.4,(118),Food products supplier,124 Templers Rd,0114 206 800,http://www.abmauri.lk/,,https://www.instagram.com/mauribaking/,https://x.com/share/
https://www.google.com/maps/place/AARSH+International+Trading+Pvt+Ltd./data=!4m7!3m6!1s0x3ae25bead7fa1239:0x96e9d1b5991aae0d!8m2!3d6.8613127!4d79.8635678!16s%2Fg%2F11l83rm4zj!19sChIJORL61-pb4joRDa4ambXR6ZY?authuser=0&hl=en&rclk=1,AARSH International Trading Pvt Ltd.,,,Import export company,"34-2, 1 Ebenezer Pl",074 000 3966,,,,
https://www.google.com/maps/place/Lakshan+Importers+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae259f6a4c36c31:0x1132972ab4a654d3!8m2!3d6.9114037!4d79.8527957!16s%2Fg%2F11rrrckv1p!19sChIJMWzDpPZZ4joR01SmtCqXMhE?authuser=0&hl=en&rclk=1,Lakshan Importers (Pvt) Ltd,5.0,(1),Equipment importer,"No:53, 04 Ananda Coomaraswamy Mawatha",077 241 5986,,,,
https://www.google.com/maps/place/K+S+P+Enterprises+Pvt+Ltd/data=!4m7!3m6!1s0x3ae25aa487a7ded1:0xeaddee7eb70c836b!8m2!3d6.8302843!4d79.9107575!16s%2Fg%2F11hbgdvy30!19sChIJ0d6nh6Ra4joRa4MMt37u3eo?authuser=0&hl=en&rclk=1,K S P Enterprises Pvt Ltd,,,Importer,,076 618 0757,,,,
https://www.google.com/maps/place/S.N.+Trading+Company+%28Pvt.%29+Ltd./data=!4m7!3m6!1s0x3ae25a5d7b962799:0xa17bbc3104a5f65c!8m2!3d6.8654095!4d79.8963509!16s%2Fg%2F11c5h3ynxw!19sChIJmSeWe11a4joRXPalBDG8e6E?authuser=0&hl=en&rclk=1,S.N. Trading Company (Pvt.) Ltd.,4.0,(4),Auto accessories wholesaler,335 Avissawella Rd,071 440 3555,http://www.sntrading.lk/,,,
https://www.google.com/maps/place/Svp+Trading/data=!4m7!3m6!1s0x3ae258fc5ca6272b:0xdbb9d1bca98bca67!8m2!3d6.9446358!4d79.8666053!16s%2Fg%2F11cm181q3k!19sChIJKyemXPxY4joRZ8qLqbzRuds?authuser=0&hl=en&rclk=1,Svp Trading,4.4,(100),Import export company,·,0112 435 126,,,,
https://www.google.com/maps/place/GNANAM+IMPORTS+%28PVT%29+LTD/data=!4m7!3m6!1s0x3ae2591b5be7e7fb:0xe6773308686eab76!8m2!3d6.9362445!4d79.8537834!16s%2Fg%2F11j0bqwbbb!19sChIJ--fnWxtZ4joRdqtuaAgzd-Y?authuser=0&hl=en&rclk=1,GNANAM IMPORTS (PVT) LTD,3.7,(6),Wholesale market,79 5th Cross St,0112 441 944,,,,
https://www.google.com/maps/place/IMPEX+LANKA+%28PVT%29+LTD/data=!4m7!3m6!1s0x3ae259374f29c84d:0x297f79173e5c8886!8m2!3d6.9298612!4d79.8613058!16s%2Fg%2F11s5vyrl4l!19sChIJTcgpTzdZ4joRhohcPhd5fyk?authuser=0&hl=en&rclk=1,IMPEX LANKA (PVT) LTD,4.9,(12),Exporter,IMPEX LANKA PVT LTD,077 728 5589,http://impexlanka.lk/,info@impexlanka.lk,,https://x.com/ImpexLanka/
https://www.google.com/maps/place/P+%26+P+IMPORTS+AND+EXPORT+PVT+LTD+Sri+Lanka/data=!4m7!3m6!1s0x3ae2590016eee5fd:0xcf1a4898eb5d4e25!8m2!3d6.9403327!4d79.8532555!16s%2Fg%2F11whp2f4n8!19sChIJ_eXuFgBZ4joRJU5d65hIGs8?authuser=0&hl=en&rclk=1,P & P IMPORTS AND EXPORT PVT LTD Sri Lanka,5.0,(2),Import export company,"Colombo Gold Center, Market St",077 535 3946,,,,
https://www.google.com/maps/place/Bespice+%28pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25b57c5e69a47:0xa947f13c978b8bd!8m2!3d6.8879698!4d79.9367176!16s%2Fg%2F11pv446ltc!19sChIJR5rmxVdb4joRvbh4yRN_lAo?authuser=0&hl=en&rclk=1,Bespice (pvt) Ltd,5.0,(8),Spice exporter,112 Diyawanna Gdn Rd,070 122 8446,http://www.bespicelk.com/,,,
https://www.google.com/maps/place/Elegant+Core+Private+Limited/data=!4m7!3m6!1s0x3ae2517574b0ceed:0xa11e6983ba49ace8!8m2!3d6.8536015!4d79.9684642!16s%2Fg%2F11v067j0s0!19sChIJ7c6wdHVR4joR6KxJuoNpHqE?authuser=0&hl=en&rclk=1,Elegant Core Private Limited,4.3,(9),Import export company,No. 900B,0117 170 094,https://elegantcorepvt.com/,info@elegantcorepvt.com,,
https://www.google.com/maps/place/CMC+Engineering+Export+GmbH/data=!4m7!3m6!1s0x3ae25a26a3de2b55:0x157605f1259e59fc!8m2!3d6.8942135!4d79.8900069!16s%2Fg%2F11cj_zf5_s!19sChIJVSveoyZa4joR_FmeJfEFdhU?authuser=0&hl=en&rclk=1,CMC Engineering Export GmbH,4.5,(75),Industrial equipment supplier,·,0112 806 776,http://www.cmcenglk.com/,,,
https://www.google.com/maps/place/P.D.Romanis+and+Sons+cinnamon+exporters+Sri+Lanka/data=!4m7!3m6!1s0x3ae2591c1721b5b9:0x718187c5f23caedf!8m2!3d6.8553226!4d80.0040848!16s%2Fg%2F11c5sd45h6!19sChIJubUhFxxZ4joR36488sWHgXE?authuser=0&hl=en&rclk=1,P.D.Romanis and Sons cinnamon exporters Sri Lanka,4.7,(19),Import export company,·,078 363 3845,http://www.pdrcinnamon.com/,,,https://x.com/romanissons/
"https://www.google.com/maps/place/Stone+Art+-+Marble,+Quartz+%26+Granite/data=!4m7!3m6!1s0x3ae25b24d846efe5:0xd4f14a44e5765505!8m2!3d6.8649805!4d79.901636!16s%2Fg%2F11t5nnht9j!19sChIJ5e9G2CRb4joRBVV25URK8dQ?authuser=0&hl=en&rclk=1","Stone Art - Marble, Quartz & Granite",4.5,(13),Interior Decorator,125 Old Kesbewa Rd,076 013 5136,https://stoneart.my.canva.site/,,,
https://www.google.com/maps/place/Coco+Spezza+%28PVT%29+Ltd/data=!4m7!3m6!1s0x3ae25b9772987553:0xb066d5de5102d4ef!8m2!3d6.8684973!4d79.8683972!16s%2Fg%2F11qqv75lxs!19sChIJU3WYcpdb4joR79QCUd7VZrA?authuser=0&hl=en&rclk=1,Coco Spezza (PVT) Ltd,5.0,(2),Agricultural product wholesaler,18A Bhathiya Mawatha,077 770 6705,http://www.cocospezza.com/,info@cocospezza.com; shamin@cocospezza.com,,
https://www.google.com/maps/place/JKS+IMPORT+%26+EXPORT/data=!4m7!3m6!1s0x3ae2594bdbbd2529:0x1db8877f97a40aae!8m2!3d6.9007542!4d79.8774492!16s%2Fg%2F11rn79pwrs!19sChIJKSW920tZ4joRrgqkl3-HuB0?authuser=0&hl=en&rclk=1,JKS IMPORT & EXPORT,5.0,(1),Importer,"BPG1 Mangala Road, Manning Town",072 457 7582,http://yiwumarketchina.com/electric-bicycle-for-sale-in-sri-lanka/,,,
https://www.google.com/maps/place/TOMOE+SEISAKUSHO+%28PVT%29+LTD/data=!4m7!3m6!1s0x3ae250431c401185:0x88dae8badd5b438b!8m2!3d6.8459902!4d79.945789!16s%2Fg%2F11h4tn7k4r!19sChIJhRFAHENQ4joRi0Nb3bro2og?authuser=0&hl=en&rclk=1,TOMOE SEISAKUSHO (PVT) LTD,4.5,(38),Electric generator shop,·,077 790 0643,,,,
https://www.google.com/maps/place/Success+Power+Tools+Importers+%26+Company/data=!4m7!3m6!1s0x3ae2599ee5b34213:0xf75f2482a48546c3!8m2!3d6.9104328!4d79.8937672!16s%2Fg%2F11ys3ftblf!19sChIJE0Kz5Z5Z4joRw0aFpIIkX_c?authuser=0&hl=en&rclk=1,Success Power Tools Importers & Company,,,Equipment importer,No 138 Dr.N.M.Perera Mawatha,077 222 6680,http://www.successpowertools.lk/,,,
